"rt","m.z","p.value","mode"
0.757,594.80534,0.592657397332722,"positive"
0.729,594.8297,0.651131904657187,"positive"
0.896,594.85722,0.778911808150876,"positive"
0.408,594.91415,0.146805762591731,"positive"
1.39,595.14451,0.429463019266764,"positive"
0.397,595.17367,0.604980031968071,"positive"
0.358,595.24848,0.53700127625079,"positive"
0.358,595.27952,0.178585519269364,"positive"
1.502,595.28292,0.660716300876826,"positive"
0.657,595.34695,0.349063819781954,"positive"
2.22,595.34787,0.340502895174023,"positive"
0.461,595.35848,0.192871220728879,"positive"
0.411,595.49291,0.163357452972487,"positive"
0.384,595.74497,0.116879580662737,"positive"
0.468,595.9033,0.398120064442952,"positive"
0.384,596.08228,0.071641095326545,"positive"
3.547,596.3212,0.42267460304437,"positive"
1.686,596.33345,0.446005338892077,"positive"
2.075,596.36908,0.372093707139328,"positive"
0.385,596.38295,0.126684515854071,"positive"
0.541,596.39104,0.279939503794224,"positive"
0.746,596.40289,0.4222555180581,"positive"
0.371,596.43583,0.235220104302779,"positive"
0.384,596.50841,0.753292709155256,"positive"
0.49,596.59696,0.584178010001774,"positive"
0.353,597.05688,0.407141209843636,"positive"
0.566,597.23289,0.248756930657403,"positive"
3.072,597.28417,0.209903133335432,"positive"
0.364,597.29502,0.184617918177584,"positive"
3.553,597.30217,0.584231493182595,"positive"
0.468,597.31811,0.395912947304029,"positive"
0.479,597.33916,0.819191579523652,"positive"
1.259,597.36243,0.454980215843129,"positive"
0.661,597.36331,0.264005188986584,"positive"
0.431,597.37237,0.282800964930992,"positive"
0.352,597.39231,0.750255615478811,"positive"
0.48,597.40688,0.0476107121539821,"positive"
0.989,597.41012,0.540897038140751,"positive"
2.327,597.43188,0.367212464292019,"positive"
1.029,597.4682,0.931141357339337,"positive"
0.321,597.48651,0.410891679937784,"positive"
1.557,597.4885,0.574198581473591,"positive"
1.702,597.85603,0.936833684832124,"positive"
0.566,598.23873,0.367427749285629,"positive"
2.165,598.31692,0.0868255773626404,"positive"
0.928,598.37321,0.633190851055343,"positive"
0.866,598.37419,0.468732218344445,"positive"
2.014,598.38127,0.347664219905131,"positive"
1.928,598.38162,0.166379889092424,"positive"
1.162,598.38163,0.345828401385702,"positive"
1.716,598.38175,0.419342886011635,"positive"
1.83,598.38202,0.670825867754192,"positive"
2.078,598.38453,0.144585732967411,"positive"
2.276,598.38728,0.217708924311271,"positive"
0.345,598.39816,0.891888693223286,"positive"
2.17,598.44182,0.535856166795728,"positive"
2.27,598.44212,0.473305215191086,"positive"
0.365,598.48896,0.20742585497934,"positive"
0.684,598.50284,0.883664840752501,"positive"
0.443,598.87417,0.134130042438898,"positive"
0.353,599.05477,0.408950136252594,"positive"
0.348,599.1586,0.430026536459566,"positive"
2.424,599.20153,0.422741650618919,"positive"
0.36,599.21758,0.255812374334371,"positive"
4.066,599.23378,0.889473220609754,"positive"
0.566,599.24504,0.406886851426108,"positive"
1.897,599.24876,0.00398145254114259,"positive"
1.809,599.24968,0.116269066437076,"positive"
1.491,599.25047,0.314019091794414,"positive"
0.42,599.26171,0.369474287217801,"positive"
0.368,599.3023,0.335892199928936,"positive"
3.526,599.31914,0.859099597551992,"positive"
0.417,599.35755,0.24885061209417,"positive"
0.367,599.38817,0.216782109315663,"positive"
0.748,599.38928,0.359029759408463,"positive"
0.883,599.39037,0.172935044947461,"positive"
0.351,599.40905,0.477296783559844,"positive"
2.195,599.43874,0.772967676679926,"positive"
0.322,599.50243,0.167775987405097,"positive"
1.553,599.5025,0.684831091439511,"positive"
2.703,599.50338,0.439559191811387,"positive"
0.738,599.51451,0.620543129569254,"positive"
0.895,599.51513,0.15142681459354,"positive"
2.089,599.5483,0.0358923099835929,"positive"
2.085,599.89575,0.70583010508341,"positive"
2.09,600.22397,0.422862505884752,"positive"
1.459,600.25764,0.564508518057577,"positive"
0.786,600.29745,0.434191503268975,"positive"
2.077,600.31269,0.289495385165397,"positive"
0.416,600.33052,0.187567989764125,"positive"
2.151,600.33279,0.877160491250804,"positive"
2.035,600.3338,0.323609864358816,"positive"
2.149,600.3769,0.75055048639589,"positive"
0.363,600.43125,0.450942844296472,"positive"
1.462,600.46703,0.360835103339014,"positive"
2.156,600.46742,0.785245258827657,"positive"
2.7,600.46769,0.0309783049482236,"positive"
0.414,600.46775,0.689749475495895,"positive"
0.765,600.46779,0.998305296506012,"positive"
1.024,600.46784,0.575723706943455,"positive"
1.559,600.46798,0.335540949077679,"positive"
2.1,600.46802,0.176049853549716,"positive"
0.335,600.46804,0.362546583042076,"positive"
2.913,600.46806,0.611531267796486,"positive"
3.014,600.46826,0.149949828766068,"positive"
3.303,600.46856,0.666285946006633,"positive"
0.52,600.46867,0.323539382567295,"positive"
0.414,600.52008,0.41590177563878,"positive"
0.381,600.75233,0.125547118001415,"positive"
1.088,600.84839,0.203919036039867,"positive"
0.957,600.84859,0.290469073436685,"positive"
4.094,600.88179,0.283252424739624,"positive"
0.493,600.92833,0.0684817723273332,"positive"
2.229,601.03643,0.296460670355099,"positive"
2.106,601.0379,0.275849902667516,"positive"
0.915,601.06637,0.320182635603376,"positive"
1.027,601.06649,0.294561681460333,"positive"
0.405,601.07892,0.0777515788415976,"positive"
2.422,601.19962,0.42973034966052,"positive"
0.423,601.26269,0.309399899771647,"positive"
3.144,601.26505,0.664706914051459,"positive"
2.112,601.26568,0.334566231306151,"positive"
3.447,601.27144,0.424399819628458,"positive"
0.359,601.32947,0.522628044146498,"positive"
2.231,601.37072,0.230594372926085,"positive"
2.106,601.371,0.687908592691038,"positive"
0.372,601.37125,0.456072165306575,"positive"
0.549,601.37216,0.170450423929673,"positive"
1.029,601.40084,0.143424837283774,"positive"
0.359,601.42256,0.408911118960265,"positive"
0.517,601.43977,0.795565489024263,"positive"
2.234,601.47016,0.219431856474189,"positive"
1.072,601.47039,0.525480591702334,"positive"
3.017,601.47095,0.170377027859078,"positive"
2.731,601.51856,0.598927142484379,"positive"
1.575,601.51869,0.445886629735871,"positive"
0.323,601.51877,0.281722260703828,"positive"
2.229,601.70487,0.28398601628357,"positive"
2.106,601.70554,0.922184043239217,"positive"
0.926,601.73429,0.0408525768640318,"positive"
0.422,602.08635,0.0466470751345141,"positive"
2.166,602.25225,0.236332282122477,"positive"
2.058,602.25381,0.233102814945157,"positive"
3.597,602.25926,0.422133352619813,"positive"
0.377,602.33146,0.341378978971465,"positive"
0.357,602.35185,0.605744998352776,"positive"
0.457,602.35244,0.251059972725181,"positive"
0.56,602.37411,0.159134362931722,"positive"
2.017,602.39172,0.678223263983991,"positive"
2.119,602.39232,0.704653418685688,"positive"
1.064,602.41066,0.691399220375103,"positive"
0.434,602.44725,0.02395350904168,"positive"
0.358,602.58763,0.723349415914522,"positive"
0.558,602.59671,0.255435813615719,"positive"
0.462,602.91027,0.289907990000897,"positive"
0.804,603.25606,0.421097600514327,"positive"
3.652,603.28968,0.423878382384589,"positive"
3.227,603.29064,0.423802089422526,"positive"
3.329,603.29118,0.422621452101075,"positive"
2.22,603.29125,0.420800065040878,"positive"
3.499,603.29253,0.44854715988662,"positive"
0.532,603.29764,0.339554739043908,"positive"
0.37,603.35222,0.0944797454167691,"positive"
0.37,603.38754,0.809671301591715,"positive"
2.016,603.39759,0.890136958964252,"positive"
0.485,603.39965,0.81512301983818,"positive"
0.551,603.4173,0.283029944758552,"positive"
0.355,603.43723,0.870700161930314,"positive"
1.579,603.53343,0.790964901884089,"positive"
0.324,603.534,0.586664874193497,"positive"
2.734,603.53459,0.86870243944005,"positive"
0.556,603.87606,0.762559801486411,"positive"
0.554,604.12781,0.0897790682555327,"positive"
0.457,604.24007,0.388044613442937,"positive"
2.151,604.26911,0.662740734858298,"positive"
2.034,604.27198,0.191006061853792,"positive"
0.418,604.29504,0.665863045378627,"positive"
0.805,604.30011,0.69527536488652,"positive"
1.016,604.35207,0.0742712458498457,"positive"
0.669,604.35305,0.266981515316711,"positive"
0.812,604.35342,0.717781692123538,"positive"
0.358,604.37315,0.168431958897769,"positive"
0.417,604.3814,0.0572600269617378,"positive"
0.488,604.38986,0.37151395245121,"positive"
0.948,604.40031,0.257455232071735,"positive"
0.804,604.40441,0.0555586209210861,"positive"
2.024,604.40494,0.00147594317228352,"positive"
2.126,604.40761,0.570844093263742,"positive"
0.358,604.60282,0.823524950763121,"positive"
0.95,604.90053,0.00808960107737785,"positive"
0.818,604.90097,0.246897184630502,"positive"
0.669,604.98601,0.422981699674563,"positive"
0.534,605.27333,0.584998758721244,"positive"
0.345,605.32151,0.975677514351593,"positive"
1.587,605.38966,0.0264167341566832,"positive"
1.458,605.38977,0.235268271121645,"positive"
1.196,605.38984,0.158157093735737,"positive"
0.488,605.39325,0.367982421327019,"positive"
1.028,605.40224,0.903067459084091,"positive"
3.239,605.40283,0.725797392071526,"positive"
4.079,605.42314,0.990713942776781,"positive"
0.372,605.47264,0.929731907433948,"positive"
0.4,605.75395,0.0517330588733462,"positive"
4.157,606.03884,0.42298795113008,"positive"
0.399,606.08446,0.0325316037924299,"positive"
2.255,606.18894,0.19189200404752,"positive"
1.997,606.29405,0.566023788077745,"positive"
2.106,606.29406,0.398634396688136,"positive"
0.346,606.3331,0.66926278321093,"positive"
0.385,606.35163,0.131955596504183,"positive"
1.959,606.3686,0.136267616503634,"positive"
1.707,606.36899,0.35826854109843,"positive"
0.521,606.36904,0.432380935173559,"positive"
1.769,606.3697,0.222488324212302,"positive"
0.383,606.40439,0.113159846412041,"positive"
0.508,606.40554,0.336623053381055,"positive"
0.562,606.41195,0.230729267848382,"positive"
0.664,606.41289,0.523628991514311,"positive"
2.032,606.44944,0.299695655143877,"positive"
0.512,606.45696,0.153708415915437,"positive"
0.35,606.46733,0.565708026061679,"positive"
0.335,606.61697,0.906804035186533,"positive"
0.418,606.75896,0.391659077523309,"positive"
0.684,607.09469,0.91513723086636,"positive"
0.379,607.25237,0.302523463452358,"positive"
0.592,607.30547,0.422348814390448,"positive"
0.441,607.36446,0.988171869036943,"positive"
0.69,607.36446,0.935123231680278,"positive"
0.333,607.3915,0.752577067084628,"positive"
0.677,607.42817,0.415512879071662,"positive"
0.414,607.45696,0.0178649856994054,"positive"
1.477,607.5076,0.840507668440402,"positive"
2.293,607.89269,0.148942174945487,"positive"
0.694,608.13235,0.438330396662293,"positive"
0.417,608.13278,0.899361888004033,"positive"
0.53,608.13313,0.467966872452656,"positive"
0.403,608.28631,0.549851694339614,"positive"
2.112,608.30946,0.0795856129253195,"positive"
0.863,608.38533,0.531712819253687,"positive"
0.515,608.42853,0.0580284611050619,"positive"
2.108,608.43833,0.248078927351584,"positive"
2.018,608.46368,0.26372911583088,"positive"
0.379,608.47189,0.614910957525943,"positive"
0.378,608.52374,0.738263127170404,"positive"
0.352,608.57274,0.921619790917896,"positive"
0.358,608.59667,0.793547817740499,"positive"
0.704,608.60866,0.783267214384045,"positive"
0.383,609.23032,0.281177125583557,"positive"
0.417,609.29082,0.999091049464935,"positive"
0.447,609.32318,0.821538670228914,"positive"
0.472,609.37707,0.638573573031335,"positive"
0.517,609.43533,0.400234314986844,"positive"
1.463,609.52261,0.474796982118478,"positive"
0.357,609.59212,0.881833477358645,"positive"
0.41,609.83267,0.277780315412296,"positive"
0.427,609.93842,0.627761443595361,"positive"
0.417,610.13025,0.676045268796333,"positive"
0.752,610.1304,0.598981521829882,"positive"
0.52,610.13064,0.725598302020746,"positive"
8.514,610.18242,0.565796909698309,"positive"
0.514,610.18328,0.195379488291218,"positive"
2.013,610.18335,0.159479874011321,"positive"
1.012,610.18357,0.769666651947932,"positive"
9.513,610.18362,0.221936026352698,"positive"
8.014,610.18366,0.284877732942401,"positive"
7.513,610.18389,0.425686619968045,"positive"
9.015,610.18395,0.0904926033895321,"positive"
1.514,610.18472,0.277478687858169,"positive"
0.329,610.18485,0.825626643771965,"positive"
0.356,610.30957,0.824615521232984,"positive"
2.095,610.32592,0.188718478045286,"positive"
2.367,610.37436,0.362889585869058,"positive"
1.701,610.43116,0.41071766217592,"positive"
0.412,610.50362,0.0121741531875104,"positive"
0.532,610.57654,0.564744248955393,"positive"
0.388,610.75624,0.053916406356952,"positive"
1.097,610.86234,0.790190746566364,"positive"
0.489,610.90924,0.747979093469704,"positive"
0.33,611.09792,0.853930746223598,"positive"
0.355,611.1683,0.425009027860688,"positive"
0.478,611.35414,0.140060367832777,"positive"
0.413,611.3894,0.10903546336011,"positive"
0.594,611.39029,0.519115407781385,"positive"
0.805,611.39073,0.614246257743585,"positive"
0.347,611.46499,0.582343724513906,"positive"
1.03,611.48451,0.231094318527255,"positive"
0.353,611.52497,0.952095152651041,"positive"
1.464,611.53925,0.33613753502468,"positive"
2.05,611.88769,0.215538023623592,"positive"
0.576,612.35927,0.793253883009467,"positive"
2.109,612.37547,0.701258671481308,"positive"
0.375,612.48347,0.507258409578914,"positive"
0.413,612.51913,0.0826223421891886,"positive"
0.662,612.51932,0.787864658916911,"positive"
0.576,612.55441,0.159693852209676,"positive"
0.358,612.60708,0.858026198417495,"positive"
0.469,612.88122,0.225827797613495,"positive"
0.328,613.09647,0.869628045787035,"positive"
0.355,613.16532,0.427523567865373,"positive"
0.587,613.23051,0.510380203317912,"positive"
0.427,613.28921,0.469996832700392,"positive"
0.479,613.31261,0.588639275428701,"positive"
0.363,613.32687,0.714010104638466,"positive"
0.631,613.40314,0.181954761548593,"positive"
0.574,613.40507,0.793630289785731,"positive"
3.306,613.41682,0.259182707794764,"positive"
0.349,613.43628,0.531780261036665,"positive"
2.691,613.51655,0.693437223498159,"positive"
0.591,614.23492,0.440418593625666,"positive"
0.787,614.31328,0.421717589718229,"positive"
3.554,614.32945,0.700594656366699,"positive"
2.268,614.35912,0.489421431892188,"positive"
0.541,614.3713,0.379929213274638,"positive"
0.355,614.38977,0.555516070900761,"positive"
0.408,614.44714,0.245010864913284,"positive"
1.229,614.48245,0.115355248890164,"positive"
0.411,614.4827,0.611476095637174,"positive"
1.45,614.48288,0.382464502984093,"positive"
0.306,614.48319,0.0833868311594353,"positive"
4.188,614.48332,0.375524726609736,"positive"
3.015,614.48346,0.202298304207244,"positive"
1.025,614.48346,0.133663358676821,"positive"
3.322,614.48385,0.275703119711923,"positive"
3.55,614.48394,0.62568351645002,"positive"
2.132,614.48399,0.992468063603485,"positive"
0.414,614.53442,0.0701199902257415,"positive"
0.801,614.53539,0.154261513511164,"positive"
0.328,614.56984,0.559181327797403,"positive"
0.548,614.93069,0.0602112764142106,"positive"
0.383,615.0919,0.0450971789805857,"positive"
3.014,615.19486,0.424068205538765,"positive"
2.771,615.19545,0.422455579552904,"positive"
1.832,615.24338,0.224001773631127,"positive"
0.472,615.24349,0.393285228746023,"positive"
0.705,615.2441,0.441418503087982,"positive"
1.925,615.24565,0.3941239218367,"positive"
3.152,615.25366,0.418396036163659,"positive"
0.412,615.29534,0.427379744855348,"positive"
0.357,615.34497,0.462168615516309,"positive"
0.514,615.45389,0.942860854819431,"positive"
2.248,615.71202,0.526402640591469,"positive"
2.107,615.71239,0.180420370928318,"positive"
1.005,615.74142,0.0330074570080855,"positive"
0.396,615.76191,0.223064387269951,"positive"
2.246,616.04616,0.304971394061826,"positive"
2.134,616.04725,0.1134437759035,"positive"
0.488,616.04865,0.98050508574653,"positive"
0.988,616.0755,0.0680249165984259,"positive"
1.088,616.07629,0.780258233499061,"positive"
2.224,616.23101,0.66810601006812,"positive"
0.352,616.23718,0.448988865648775,"positive"
1.824,616.25009,0.381029711345526,"positive"
1.927,616.25375,0.340393620572558,"positive"
5.172,616.26346,0.793565467581732,"positive"
0.846,616.29254,0.441116378733732,"positive"
3.526,616.34728,0.75174328278059,"positive"
2.239,616.38035,0.0742913467645059,"positive"
2.097,616.38112,0.534215414302125,"positive"
0.488,616.38286,0.922677946439291,"positive"
1.003,616.4103,0.237456255528841,"positive"
0.362,616.4412,0.698242535478656,"positive"
0.43,616.46224,0.139355628857107,"positive"
0.354,616.47772,0.47572103731471,"positive"
0.332,616.55086,0.464096814398631,"positive"
0.325,616.58412,0.489687638931943,"positive"
0.357,616.60333,0.975159887577103,"positive"
0.488,616.71717,0.989594368231778,"positive"
0.428,616.75973,0.103302512204619,"positive"
0.294,617.05055,0.177286779625799,"positive"
3.014,617.19218,0.431372924223014,"positive"
1.891,617.25884,0.0483076160543942,"positive"
1.807,617.25892,0.22332457898827,"positive"
