"rt","m.z","p.value","mode"
0.427,605.88345,0.473175022963583,"positive"
1.206,605.88984,0.356655634056394,"positive"
4.157,606.03884,0.503750323989293,"positive"
0.398,606.08446,0.348404918271157,"positive"
2.255,606.19039,0.0173199389109902,"positive"
0.388,606.27033,0.742072346790942,"positive"
1.996,606.29506,0.925365925049885,"positive"
2.106,606.29529,0.952110612035421,"positive"
0.346,606.3331,0.995033194603257,"positive"
0.385,606.35188,0.971570569905278,"positive"
1.952,606.3686,0.0679246032139313,"positive"
1.707,606.36899,0.115996557527276,"positive"
0.521,606.36904,0.549530213243971,"positive"
1.771,606.3697,0.0625164694686584,"positive"
0.473,606.39562,0.390909236796093,"positive"
0.564,606.41057,0.106171479232703,"positive"
2.031,606.44944,0.29429877740139,"positive"
0.35,606.46699,0.62592584464258,"positive"
0.335,606.61806,0.295074884161994,"positive"
0.418,606.75896,0.90394581736945,"positive"
0.683,607.09469,0.484264056341808,"positive"
0.379,607.25167,0.678642574242194,"positive"
0.592,607.30547,0.508413094274051,"positive"
0.685,607.36446,0.778333974305327,"positive"
3.222,607.37993,0.517822511710755,"positive"
0.332,607.3915,0.534238662347677,"positive"
0.677,607.42817,0.649589129052436,"positive"
0.414,607.45696,0.772245756732213,"positive"
1.481,607.5076,0.3205758739039,"positive"
0.679,607.76253,0.946400199548263,"positive"
2.288,607.89269,0.0630577547718479,"positive"
0.531,608.13108,0.250452344910189,"positive"
0.696,608.13235,0.449682883129512,"positive"
0.46,608.13236,0.275230447060181,"positive"
0.754,608.13245,0.645025632492733,"positive"
0.626,608.13315,0.403007354879989,"positive"
0.403,608.28631,0.587154784192659,"positive"
2.112,608.30946,0.397790752034833,"positive"
0.857,608.38425,0.645356778948622,"positive"
0.516,608.42824,0.147200923558116,"positive"
2.109,608.43916,0.211397501187088,"positive"
2.018,608.46368,0.809260012189482,"positive"
0.379,608.47191,0.342480337853487,"positive"
0.378,608.52457,0.598394013450378,"positive"
0.348,608.57274,0.507271066326796,"positive"
0.358,608.59667,0.117117674264649,"positive"
0.704,608.60866,0.512915042994234,"positive"
0.383,609.22948,0.64919598905586,"positive"
0.43,609.29108,0.762931911473686,"positive"
0.466,609.37707,0.921041726752175,"positive"
0.534,609.4364,0.516956006947143,"positive"
0.379,609.4753,0.318514655958131,"positive"
1.466,609.52253,0.660374313699794,"positive"
0.357,609.59212,0.650951534628379,"positive"
0.412,609.83024,0.845708530945089,"positive"
0.427,609.93842,0.572609393679353,"positive"
0.417,610.13025,0.058141219179038,"positive"
0.752,610.1304,0.813877064814096,"positive"
0.516,610.13064,0.31912932412354,"positive"
0.627,610.13132,0.028623035127553,"positive"
0.514,610.18288,0.406146149245796,"positive"
9.514,610.18333,0.904982641531902,"positive"
7.513,610.18389,0.560641239762158,"positive"
9.014,610.18395,0.500031938923924,"positive"
2.014,610.18423,0.634022854431946,"positive"
1.011,610.18441,0.416011714260724,"positive"
8.514,610.18442,0.806189441949708,"positive"
8.013,610.18469,0.0576924221016509,"positive"
1.512,610.18472,0.538821889900998,"positive"
0.329,610.18485,0.488319990813343,"positive"
0.329,610.30957,0.432759207027836,"positive"
2.365,610.37436,0.501212328045699,"positive"
1.701,610.43116,0.483767430760875,"positive"
0.414,610.50362,0.853069815003221,"positive"
0.531,610.57654,0.543707812658013,"positive"
1.07,610.86267,0.504412382335318,"positive"
0.488,610.91318,0.202849719492275,"positive"
0.546,610.92763,0.785688281067694,"positive"
0.328,611.09792,0.945690178704393,"positive"
0.479,611.35414,0.633196335069745,"positive"
0.414,611.38931,0.606804652366131,"positive"
0.607,611.39016,0.913811386321387,"positive"
0.822,611.39043,0.521749681726326,"positive"
0.347,611.46499,0.735544486178701,"positive"
1.029,611.48451,0.601149288829868,"positive"
1.463,611.53922,0.938340112829358,"positive"
2.05,611.88769,0.345121098109687,"positive"
0.33,612.09924,0.717627826583154,"positive"
3.404,612.21307,0.183300423195219,"positive"
0.575,612.35751,0.917114342102319,"positive"
2.109,612.37633,0.6997219829212,"positive"
0.374,612.48254,0.54394722879023,"positive"
0.483,612.50276,0.169271161688173,"positive"
0.413,612.51913,0.478549035715326,"positive"
0.669,612.52026,0.96497721484205,"positive"
0.575,612.5546,0.444918418502816,"positive"
0.357,612.60708,0.480380706499411,"positive"
0.469,612.87937,0.642302594444667,"positive"
0.328,613.09647,0.526542790247008,"positive"
0.561,613.23051,0.228707983254049,"positive"
0.43,613.28889,0.503291658694874,"positive"
0.48,613.31261,0.471165805236112,"positive"
0.355,613.32754,0.198839666319319,"positive"
0.62,613.40314,0.948563217475703,"positive"
3.306,613.41682,0.0137907144160914,"positive"
0.534,613.41965,0.213354837090072,"positive"
0.349,613.43628,0.951524474363805,"positive"
2.691,613.51655,0.797213323042401,"positive"
0.545,613.90315,0.0909851851653019,"positive"
3.553,614.32945,0.725513347272012,"positive"
2.267,614.36224,0.0189840407824703,"positive"
0.538,614.3713,0.559873183018855,"positive"
0.355,614.38977,0.615949110474232,"positive"
1.229,614.48245,0.128794999804456,"positive"
0.411,614.4827,0.61684101173493,"positive"
1.45,614.48288,0.93488312909262,"positive"
0.304,614.48319,0.0908735143800878,"positive"
3.017,614.48346,0.577653984507297,"positive"
1.057,614.48346,0.782757394888047,"positive"
2.236,614.48359,0.751933212156342,"positive"
3.315,614.48385,0.647820678042185,"positive"
3.55,614.48394,0.978632382875074,"positive"
2.146,614.48399,0.370011237616377,"positive"
0.801,614.5019,0.324330702458774,"positive"
0.414,614.53442,0.488141109145591,"positive"
0.789,614.53539,0.519744323543804,"positive"
0.328,614.57187,0.791209788788261,"positive"
0.549,614.93069,0.141085541653081,"positive"
0.383,615.0916,0.450911736164477,"positive"
0.42,615.2364,0.436862701733019,"positive"
1.843,615.24338,0.908268769317272,"positive"
0.492,615.24349,0.0950583032165868,"positive"
0.702,615.24353,0.344114132373153,"positive"
0.357,615.34497,0.818881832747479,"positive"
0.514,615.45364,0.297794652235124,"positive"
0.34,615.48567,0.572811839003907,"positive"
2.244,615.71202,0.289701221270165,"positive"
2.109,615.71239,0.948903660303621,"positive"
1.053,615.74127,0.432595636404244,"positive"
0.408,615.75393,0.148619104175849,"positive"
2.245,616.04616,0.50043595045569,"positive"
2.134,616.04725,0.877736600325533,"positive"
0.485,616.04865,0.97838263092006,"positive"
1.068,616.07516,0.286617691055561,"positive"
0.987,616.0755,0.0814189937250445,"positive"
1.908,616.25375,0.514961124755418,"positive"
5.172,616.26346,0.0809446787936566,"positive"
0.417,616.29423,0.87477580155704,"positive"
3.527,616.34728,0.467497536494947,"positive"
2.238,616.38035,0.735190469143972,"positive"
2.097,616.38112,0.825224911328555,"positive"
0.485,616.38286,0.961406011995394,"positive"
1.006,616.4103,0.121125519134549,"positive"
0.362,616.4412,0.893028212969147,"positive"
0.43,616.4617,0.604323385554516,"positive"
0.354,616.47772,0.36724198356531,"positive"
0.332,616.55138,0.673836448922867,"positive"
0.325,616.58412,0.77833537564613,"positive"
0.357,616.60333,0.18052993831344,"positive"
0.486,616.71717,0.945234788911705,"positive"
0.701,617.10582,0.499892398038564,"positive"
1.897,617.26112,0.90952452069112,"positive"
1.809,617.26149,0.340913268247252,"positive"
0.369,617.29148,0.326811967158467,"positive"
0.534,617.31446,0.494355850727968,"positive"
0.367,617.35527,0.95308644630814,"positive"
0.435,617.41343,0.920385961798918,"positive"
2.058,617.46485,0.833395481229838,"positive"
0.402,617.47528,0.343214656185131,"positive"
0.328,617.51345,0.933701013611215,"positive"
0.475,617.88549,0.956412096206477,"positive"
2.04,617.90581,0.135556797267075,"positive"
0.803,617.9985,0.543017111673458,"positive"
1.841,618.15653,0.505575289368678,"positive"
2.086,618.24606,0.790417673856602,"positive"
2.216,618.24628,0.132013582626779,"positive"
0.497,618.31092,0.49236242326637,"positive"
0.497,618.40513,0.158922171393699,"positive"
0.358,618.42054,0.98313412257434,"positive"
0.33,618.56676,0.899910263576726,"positive"
0.358,618.61828,0.230455436538332,"positive"
0.536,618.6291,0.410726111924995,"positive"
1.922,618.89414,0.142992223923773,"positive"
0.406,618.89614,0.558282703326288,"positive"
3.547,619.28604,0.632942889305992,"positive"
0.367,619.3535,0.875017924010385,"positive"
0.452,619.38454,0.666347265265042,"positive"
0.636,619.39608,0.483391312168971,"positive"
2.223,619.39982,0.149993094276353,"positive"
0.493,619.42073,0.149040583649597,"positive"
1.034,619.43505,0.530882983424232,"positive"
4.091,619.43818,0.0745211521322542,"positive"
2.04,619.48034,0.266648810731646,"positive"
0.412,619.4889,0.572778119594199,"positive"
0.327,619.52695,0.757017434002139,"positive"
2.152,619.74494,0.791652115625858,"positive"
1.98,619.74559,0.499582136319846,"positive"
2.083,619.74631,0.442195293071989,"positive"
0.731,619.77218,0.503159988227935,"positive"
0.932,619.77284,0.956214417364097,"positive"
0.453,619.8869,0.648496109128727,"positive"
2.115,619.9015,0.515277340570085,"positive"
2.09,620.0786,0.332789092912932,"positive"
2.009,620.08073,0.500341173679568,"positive"
0.38,620.09993,0.91467129467604,"positive"
0.548,620.36368,0.338590091669752,"positive"
0.38,620.36749,0.624461418415085,"positive"
2.032,620.41242,0.49898864754987,"positive"
0.417,620.43701,0.954885318847296,"positive"
2.06,620.49909,0.918326165520445,"positive"
0.358,620.59685,0.224475721187809,"positive"
0.405,620.76142,0.482318059518847,"positive"
0.453,620.8891,0.571231745384993,"positive"
4.097,620.92172,0.268442127577543,"positive"
0.667,620.9615,0.498159165188665,"positive"
0.679,621.27329,0.525082510441994,"positive"
3.499,621.3027,0.392189353400086,"positive"
1.028,621.39638,0.707049895397891,"positive"
3.249,621.39683,0.752111671647799,"positive"
0.322,621.4854,0.639492733470584,"positive"
0.352,621.54443,0.525837928524671,"positive"
1.01,621.74394,0.0895379586932927,"positive"
0.712,621.76894,0.716708429120409,"positive"
0.698,622.10408,0.00278351362525925,"positive"
0.349,622.26082,0.0182790060938558,"positive"
2.121,622.31655,0.264615626608169,"positive"
2.766,622.36198,0.148444011351913,"positive"
0.453,622.36541,0.621126846482414,"positive"
0.572,622.40084,0.644994032466575,"positive"
1.722,622.4066,0.624039298286939,"positive"
0.336,622.43143,0.292162287646309,"positive"
1.516,622.44381,0.388738560902967,"positive"
0.697,622.45131,0.227928163239045,"positive"
0.362,622.5205,0.510669933634414,"positive"
0.357,622.61184,0.374315393194166,"positive"
0.378,623.2251,0.77405103037221,"positive"
0.357,623.31037,0.526744771788444,"positive"
3.513,623.31682,0.492349502001248,"positive"
0.335,623.3856,0.909826238702735,"positive"
2.17,623.4369,0.28375909257371,"positive"
0.528,623.45142,0.873851451135026,"positive"
0.982,623.4624,0.689301103938483,"positive"
2.773,623.47233,0.903139760889587,"positive"
1.541,623.50182,0.437373371192546,"positive"
2.69,623.50281,0.471115432599204,"positive"
0.321,623.50329,0.565401652079562,"positive"
2.127,623.92317,0.499065368269427,"positive"
0.419,623.95219,0.537299049022091,"positive"
2.058,624.31197,0.899126979662296,"positive"
2.128,624.33362,0.38277811836038,"positive"
0.454,624.37497,0.771173743714677,"positive"
0.586,624.42549,0.615883240382281,"positive"
1.534,624.44553,0.63061738329921,"positive"
0.411,624.48316,0.709158537246643,"positive"
0.519,624.59544,0.964988522166732,"positive"
0.492,624.62838,0.887486791228706,"positive"
0.402,625.09797,0.0866826517953589,"positive"
1.03,625.2816,0.482335542625032,"positive"
0.81,625.28161,0.375337686663087,"positive"
0.548,625.31824,0.256313259691216,"positive"
0.468,625.36944,0.137925925247144,"positive"
0.539,625.4135,0.0840530431084677,"positive"
0.398,625.43218,0.0891599307649114,"positive"
0.657,625.44081,0.339988785354781,"positive"
2.149,625.45259,0.94444314812288,"positive"
0.493,625.50096,0.0777608587325521,"positive"
0.415,625.51726,0.377833173060342,"positive"
2.679,625.51768,0.220927767635044,"positive"
1.534,625.51802,0.0473523820243706,"positive"
0.321,625.51803,0.672595696069956,"positive"
0.413,625.76366,0.630828573783102,"positive"
0.926,626.05095,0.501704599260728,"positive"
1.19,626.05347,0.253373976977092,"positive"
0.564,626.05359,0.468543270183035,"positive"
0.417,626.09706,0.422215569200248,"positive"
1.249,626.25389,0.719490494516714,"positive"
0.563,626.38513,0.315570875935499,"positive"
1.14,626.38723,0.533732790750286,"positive"
2.111,626.39232,0.989994361484485,"positive"
0.433,626.39291,0.600855857165821,"positive"
0.402,626.4629,0.399010579446404,"positive"
0.389,626.48224,0.487721687862185,"positive"
0.357,626.58758,0.766885940752145,"positive"
3.236,626.69118,0.224641730926653,"positive"
0.565,626.72082,0.30154675657006,"positive"
0.383,627.28046,0.505064783447033,"positive"
0.48,627.32857,0.633432587502247,"positive"
2.225,627.32959,0.722285552436793,"positive"
0.396,627.38259,0.525380507430082,"positive"
0.629,627.39214,0.464245170221863,"positive"
0.538,627.41872,0.0805068257597245,"positive"
2.131,627.47126,0.819490881198379,"positive"
1.029,627.47812,0.560634196922299,"positive"
0.527,627.47975,0.527824282659275,"positive"
0.326,627.5318,0.547801642733854,"positive"
1.529,627.53354,0.27479871794856,"positive"
2.679,627.53361,0.104153320923761,"positive"
0.575,627.57504,0.367535040146767,"positive"
2.683,627.60435,0.83905004950091,"positive"
0.516,627.69511,0.961316068552548,"positive"
0.519,628.03132,0.858933119732544,"positive"
0.34,628.19473,0.537031978272277,"positive"
2.127,628.34721,0.957036224312224,"positive"
2.264,628.3731,0.183578395265183,"positive"
0.33,628.37402,0.592954714607226,"positive"
1.975,628.38137,0.131357098954167,"positive"
1.736,628.38152,0.130126607858062,"positive"
1.799,628.38175,0.512743346801268,"positive"
2.115,628.40643,0.499235424685565,"positive"
0.586,628.42547,0.982810288506828,"positive"
1.464,628.4978,0.450686533979402,"positive"
3.014,628.49789,0.783115971743125,"positive"
0.514,628.49794,0.358433950164636,"positive"
0.408,628.49853,0.56040245037166,"positive"
2.096,628.49863,0.476171429981818,"positive"
2.93,628.49874,0.360802938432487,"positive"
2.156,628.49885,0.63465708305819,"positive"
0.308,628.49888,0.977371346891219,"positive"
1.229,628.49897,0.126874305885504,"positive"
1.078,628.49934,0.664028489494626,"positive"
2.239,628.49959,0.108850038831695,"positive"
0.357,628.60313,0.361486588088921,"positive"
0.554,628.61327,0.596719411347041,"positive"
3.227,628.69175,0.190665050451699,"positive"
1.943,628.88398,0.0821838958226676,"positive"
0.452,629.28482,0.594348698511143,"positive"
0.85,629.31501,0.793779120212161,"positive"
0.44,629.33846,0.492176531639101,"positive"
1.028,629.39952,0.303010596604524,"positive"
1.175,629.40027,0.230582171744059,"positive"
0.377,629.40154,0.510366046288835,"positive"
2.709,629.54951,0.0917744948994905,"positive"
0.388,629.77,0.0583056919504881,"positive"
1.764,629.88582,0.314987760584195,"positive"
0.388,629.95563,0.522901101802153,"positive"
0.471,630.06277,0.674171164458208,"positive"
0.389,630.10189,0.251590100847596,"positive"
2.26,630.38705,0.764827202084127,"positive"
2.105,630.38719,0.694625006480104,"positive"
0.373,630.44118,0.545893483711541,"positive"
0.632,630.4571,0.808171621669607,"positive"
0.426,630.47688,0.650989801893943,"positive"
0.358,630.49507,0.479560398509815,"positive"
0.332,630.56314,0.894434118169465,"positive"
0.357,630.61872,0.227600660163399,"positive"
2.143,630.72108,0.578872115221082,"positive"
2.263,630.72154,0.743937262135144,"positive"
0.571,630.7247,0.488855405319354,"positive"
0.468,630.7342,0.434134605981688,"positive"
1.002,630.7523,0.0188399192507212,"positive"
1.073,630.75282,0.0132367526068442,"positive"
2.114,631.05607,0.825003187649902,"positive"
2.279,631.05704,0.0233335031382987,"positive"
0.565,631.05844,0.503568121093794,"positive"
1.071,631.08646,0.0800873627355575,"positive"
0.426,631.20997,0.407557596385683,"positive"
0.527,631.23882,0.150543925019049,"positive"
0.832,631.36188,0.0559536309827714,"positive"
1.02,631.36382,0.484778090608388,"positive"
0.524,631.39245,0.518822314406901,"positive"
0.398,631.4332,0.643291529674899,"positive"
0.541,631.44908,0.694499965976072,"positive"
0.426,631.48051,0.62848745744987,"positive"
0.42,631.87997,0.55188896196984,"positive"
0.527,631.8932,0.686603728994029,"positive"
0.539,631.95083,0.0632268326436198,"positive"
0.428,632.0423,0.500749266937049,"positive"
2.221,632.20344,0.25190959728652,"positive"
2.432,632.2426,0.351340282495663,"positive"
0.709,632.25473,0.441798093053226,"positive"
0.35,632.25914,0.426817693291271,"positive"
0.618,632.38415,0.149528261380524,"positive"
2.275,632.4262,0.186685288067745,"positive"
